loan_reliability,income,income_stability,graph_reputation,currency_risk,platform_quality,wallet_age,transaction_diversity,growth_trend,account_behavior,defaulted
0.4291757323017262,0.41682680478761713,0.5903195245410608,0.06656824552423923,0.5850700406699306,0.008581395922089024,0.3453686729225564,0.0,0.29372772558977867,0.0,0
0.3178901353257694,0.5087447918375898,0.6466287926001857,0.04045979277883053,0.6490644443977631,0.16393042528588564,0.5720322438401491,0.04778819446664201,0.4526923922176609,0.02384906194451645,0
0.6021293201787613,0.5174126385000952,0.5730367458400264,0.4397733624062324,0.5630805306578542,0.7645851505383445,0.8589338608716032,0.7136916669087418,0.7239669744857231,0.7372111167556883,0
0.5980242300391514,0.23892024546569932,0.31735648609436534,0.6425993886523269,0.4409731764266859,0.2854610489165229,0.0,0.08556481786234484,0.4948801646694452,0.5481344021325169,0
0.03814244495362806,0.3003989650091523,0.15713981810793062,0.24505081221438985,0.29914917717148665,0.2083536667785962,0.49178189292885355,0.44303428375613746,0.4836917139098882,0.17127057044417254,0
0.7492720445489766,0.8987014831551294,0.8015009541837481,0.9206579496408729,0.7864145068494962,0.7606792818556805,0.7474566490762005,0.7367807449564747,0.8221653207805188,0.7036235671463299,0
0.45819714425771063,0.42931874073731047,0.43623169200770795,0.4432555710131976,0.4052402131706988,0.42228602978600716,0.1323606740022287,0.09587932462532034,0.4688199655370894,0.4699694889781849,0
0.947738209440388,0.6294955924297515,0.5514998367018213,0.8859200094127736,0.9117975286133044,0.7201442783732617,0.7566563874918356,0.5937687010387172,0.8377273540076416,0.710810796620826,0
0.36997398743265114,0.2911679602723438,0.20412135885315325,0.25150429818729964,0.552378396691825,0.3048591297940606,0.24195404606205329,0.2468813573964186,0.21299476825599073,0.1587981347179144,0
0.0,0.2668906602928548,0.383372277491809,0.14905395160761017,0.18603658024759684,0.2542162808264925,0.49527009181124293,0.22538335552822314,0.4360668453039984,0.48430959166547194,0
0.84226968745637,0.544094257566317,0.6289019191657373,0.7343788545376615,1.0,0.7447068275798775,0.7347317071030842,0.9661795109169155,0.8404771884465825,0.6439981116758048,0
0.8020855365562859,0.5023056929164943,0.8869183602324598,0.8925485818905629,0.7463414500286627,0.767890591109905,0.8879973949112792,0.8170537796858786,0.7567774450344414,0.9407252630489195,0
0.9085704587382036,0.47458323501423433,0.6652243219160141,0.7968900775494991,0.6168504347234633,0.7004005094976011,0.934793423766156,0.6775561679410386,0.7386228746606541,0.9495965565540084,0
0.3522190587827465,0.36806205055800534,0.4246357133687927,0.48334073385064635,0.3686914963666565,0.5114666360607751,0.17357385707361053,0.12379886379891802,0.5145020198241768,0.5721538690269925,0
0.07899781106319555,0.2717441760606093,0.350983918707486,0.43089824353754597,0.2949538251126689,0.3446899007151117,0.19991112529423732,0.2667935920516889,0.4936503567243419,0.4086783732341563,0
0.45952568405536165,0.6123092950057545,0.31312579838049054,0.3496356762217432,0.5957510460211052,0.3155122719970373,0.15097494077969106,0.18132025851951286,0.44641493365691276,0.5471669327295412,0
0.08772014920347604,0.3029406317513443,0.23893429379921127,0.17942291862374982,0.344106508966393,0.20681579304001513,0.20858039647213067,0.23614349367811627,0.2660825795494895,0.1600974721805214,0
0.722478817730316,0.8488839596489968,0.733645501573807,0.6743518469582683,0.7371444192118554,0.5153589089983223,0.976641346669717,0.678867991084986,0.6677621789371077,0.6116553575515394,0
0.637974358629789,0.7019468392604632,0.5628761152859411,0.512843294523263,0.5213038749902436,0.48854021238977263,0.8666215906146043,0.6491108409308141,0.8284280958899233,0.5265297692079028,0
0.7986829847063635,0.7067591291570046,0.8106336943283995,0.851287990937998,0.7039362092723445,0.581969620036794,0.7508517234625285,0.9395314467309827,0.625114433241283,0.7769924114032927,0
0.11571135078233893,0.2761994280385371,0.3701525363649225,0.39585603382689855,0.36792567886257893,0.16572166767224916,0.43300479469820463,0.09137565656231786,0.4570168077960087,0.24752173975420524,0
0.9589548533398798,0.7157257377151496,0.7619712701324795,0.925632772277739,0.7282988844971087,0.8309584644990797,0.7434507774586074,0.5444554040434655,0.9426467624067107,0.8377300500339696,0
0.5375898232917729,0.4812243844189245,0.5378781412430633,0.48106063674879296,0.5688130205521307,0.4639319010899945,0.21861593373111263,0.2533772831096548,0.5111983714186724,0.35665903798300247,0
0.8175337508345113,0.5560879869165462,0.9760042449334854,0.8881431407840332,0.9259727212191674,0.8739881589541664,0.7947097931546178,0.8051682851537326,0.7689178180178655,0.7563118432196333,0
0.5951453731137084,0.34210552221095014,0.47237821928585694,0.5850270677287103,0.3655122478971444,0.3401758821535909,0.03501212435291058,0.19153341157838047,0.4943415795135551,0.44003391363364736,0
0.8436328321959228,0.6147154409919988,0.5484783920987438,0.6599971499151767,0.5056749497577397,0.5877699232348268,0.8413501669501771,0.8369602986447418,0.4849324927406335,0.7579323245789675,0
1.0,0.7035048811855618,0.8624425988742822,0.804279109255153,0.87417109798166,0.6145133842453411,0.8406270251659995,0.7107955144009255,0.662128965548299,0.663339281894876,0
0.16083023398201132,0.40150894562341527,0.28800351101653165,0.4019344758676197,0.07300604763149916,0.38272916511701316,0.352707370875779,0.4648128586600048,0.4140557520070939,0.22007704005681655,0
0.7713588034926446,0.7552733889917156,0.5541246424829243,0.8034354546614674,0.797843353793069,0.8720246091698288,0.7076814417205782,0.7233540945757975,0.5975932441310946,0.8703147226519169,0
0.9144037674539802,0.6099581014266298,0.9854203595009255,0.9499539296997341,0.7760763326415763,0.8624389773307373,0.9369242448012401,0.9342781823526016,0.7221374345578604,0.9813131455205167,0
0.5115641011371682,0.3842362036963196,0.3717735043223702,0.3803700663760762,0.5205595788676768,0.4254521139041098,0.11545946135336776,0.07276926684910716,0.4301518971124434,0.3391277064855572,0
0.29017732723718204,0.32027376967811916,0.457210961147273,0.023102442522365554,0.2076844038566571,0.5326669930143695,0.2969569460830901,0.16508820283178655,0.2478244285582996,0.37733130609367777,1
0.4462132020677384,0.5154272944159168,0.5670769732222971,0.36098615603118595,0.4360054301263837,0.5119770381695251,0.024740465991583235,0.054618599434500016,0.5073661165243235,0.41297649509485534,0
0.6197500872533481,0.6329934604720521,0.49819889534475137,0.7410510897624348,0.7581511495760804,0.7517792509540431,0.8536333123561393,0.6799650858564215,0.5105936395629262,0.7536629694487638,0
0.8721487277546763,0.772498655336405,0.9177852052755222,0.6336899645772246,0.769222627642863,0.9387662779214601,0.6761417570986878,0.9032811193516557,0.8860589566920916,0.6141794841533776,0
0.8134512982711537,0.6503473762937798,0.5978331323299663,0.7066706980638574,0.7883672181938897,0.6886451782422123,0.7445093834011336,0.6639138037008067,0.783875588909613,0.8331513018439065,0
0.4954229990290896,0.42799892164737435,0.5141570086092468,0.403786489312301,0.2967923339925533,0.5565466608670989,0.06955423849472814,0.16602709807844862,0.5561339127281869,0.5244434914189657,0
0.0,0.1835930288734852,0.3755417164869304,0.42454458237848197,0.21636011702407226,0.18062619379908812,0.0,0.4884371553240424,0.3268197452015903,0.3670378929698159,0
0.9622100658683241,0.7114998519688062,0.7726641459553866,0.6539071767201015,0.8467330343222579,0.6431611987472287,0.9103913048406059,0.8719145496137886,0.7748879075649375,0.9702044943986672,0
0.533891711762954,0.6497382640896338,0.7366772184142759,0.8738921955813502,0.5552318899351285,0.5552760496832142,0.7085173392780297,0.5788370331381288,0.5165131379296756,0.5361872780428502,0
1.0,0.6335133677788777,0.8568357273217994,1.0,0.9428956069677724,0.7238228619585743,0.7086834958498173,0.9207755462097882,0.8654431648231499,0.8969564205523951,0
0.5386269903791381,0.35712226816169945,0.3849880027572531,0.38379695723074914,0.31612094875156493,0.43306393702656265,0.06372727309618774,0.37844920397190174,0.47381136107293825,0.5849379710025735,0
0.3667146273151391,0.6531954434200006,0.5667548126139734,0.08634586494637526,0.6170357572874595,0.19228791818425855,0.5074086025320921,0.12115398091774383,0.5849537364067019,0.0,0
0.6592514961932265,0.5762242304839311,0.6748634869198389,0.8264020742992667,0.6010504429259047,0.539719309483573,0.5742735673441499,0.866669986296891,0.6619581585766513,0.5696591097720032,0
0.7921287964850354,0.7167093342855752,0.7603551142545895,0.7538222394602775,0.7800451945097475,0.9356590181184341,0.8637968817793721,0.8722106492904059,0.6639644071172963,0.6154093371971222,0
0.027571230517733424,0.18613960643335353,0.06369103747563452,0.46855300290846796,0.3790512667251752,0.12778714669744112,0.23193737150276011,0.32434444585521827,0.4371707861026629,0.29089659280492985,0
0.7302651084462246,0.6640542984169863,0.8006815893066334,0.6754053374039722,0.9125127023329198,0.8239021405401392,0.7085726417210281,0.7363584880957028,0.8645795287247824,0.8790478006280732,0
0.05253342139066006,0.06331929162163609,0.16346784312178606,0.3295040930812838,0.21793802022892214,0.37083088852238866,0.5046676970638031,0.5043471157443163,0.09917214617241671,0.18996897092894643,0
0.9520714401002455,0.5063257288499496,0.8823787114202598,0.8094077034401242,0.8797215982820351,0.6540740786203133,0.7531477649324184,0.8416226021102284,0.8859598245829311,0.5831542274982656,0
0.9918328219294897,0.8778048985515325,0.8751378107638085,0.8176427350838635,0.9684533333533121,1.0,0.6956246879107454,0.7800417464759113,0.6913600646135888,0.5943531999714415,0
0.5739731071926096,0.4986542166176632,0.45156187501562733,0.36183139496537714,0.3857669638010042,0.25409515738437194,0.140795894291512,0.0,0.5751014625921566,0.35093694751321114,0
0.524016714794069,0.6525172159732618,0.641767408624222,0.5977016676026095,0.35479072714636883,0.42260323990497206,0.23436347681938316,0.07004069780390534,0.4880781824509849,0.4988298740700259,0
0.9804731469795592,0.8805388734701616,0.5725439772091812,0.8928526057206366,0.7932621400876778,0.8926447936643839,0.8540861645096927,0.8075132046635982,0.8037573877273071,0.8565730695523385,0
0.47321425636153,0.45214848706776445,0.5948486883093321,0.4073252304075915,0.4650054066301278,0.5429266725606624,0.17331811400482441,0.22464701768423007,0.46839570885955445,0.41275873204532165,0
0.6195940888684405,0.6340132008584836,0.5797262388040161,0.6491429280538733,0.5998295568723689,0.5610720061793545,0.9297979121570835,0.8590089797912485,0.628222749549914,0.6903217427848494,0
0.40361014198094003,0.2505804647217159,0.5075475966696023,0.08861707381973481,0.5722161884584199,0.05738226415110145,0.28262573972423377,0.0,0.7409503065280366,0.11705045289127758,0
0.510872020765163,0.3435067020972225,0.5690152145717488,0.5650308818266382,0.5540815265012444,0.5317837123650105,0.2605053276458672,0.17556861621446607,0.5407658036085816,0.26985631286550793,0
0.02878798016370978,0.2805638082407894,0.2881368288662232,0.32742314559175895,0.5653390902506319,0.22489866801368139,0.41735265599511756,0.11620308192264296,0.3946937319054158,0.28603703582775725,0
0.5754947817148554,0.5750761563598548,0.5909240743841888,0.00785986222394966,0.34016741304541853,0.14133334711767143,0.2671398198155363,0.0,0.36141817676850263,0.09843376174683585,0
0.8469917643287366,0.6286285937065168,0.7018393639626123,0.8994540631234414,0.5855596828573781,0.568402824155049,0.7994380269563687,0.6478011228998621,0.817237484011207,0.8658364699817244,0
0.5633152278584683,0.5367292859336878,0.35322539121571583,0.43496584231597885,0.36804630261295757,0.34171882556165956,0.10872951562193649,0.1890380113013735,0.5041359100931594,0.5268007895918289,0
0.5760672181119522,0.6974849357255701,0.6523648965443212,0.0,0.6157413524639227,0.08651367879431436,0.41460420365413264,0.0,0.4989564181812275,0.13799031847840193,0
0.16309920264225275,0.1334719075758087,0.3262595379613955,0.23954577488242862,0.42434987135073265,0.3985253395177281,0.2935618716193139,0.4806020984216883,0.25517512888965455,0.15069922495663562,0
0.9559278093748927,0.6451186942986036,0.6347170905736055,0.5696067188001288,0.7617535804296431,0.6164150515061986,0.6908711471793653,0.6029725725643481,0.5092215838918056,0.5207953377025816,0
0.8904423483767081,0.48393851630339346,0.7136987778059971,0.829680309361947,0.84780776378794,0.7005939224086278,0.7051219441291924,0.7422357275396506,0.7572866088396181,0.7948545324879747,0
0.9549656558179402,0.9269509909325837,0.911758273596032,0.6654249562332444,0.7501720958404962,0.7461792427109201,0.9260181996363627,0.8538608664816616,0.8497145145353397,0.7616324167833279,0
0.4334125926935979,0.651501497309518,0.4423977603566852,0.045302263781944074,0.2889918162934192,0.22374082748469842,0.3182121578073323,0.13896171951249392,0.4204251935045032,0.060612514551244966,0
0.6796095188822894,0.41603157579426486,0.33021538601647754,0.060695118336629786,0.28773024554115956,0.20658595635457505,0.4480890492789795,0.04349938300426066,0.4171220245373506,0.10397782277494448,0
0.8207458646269887,0.6396343429796789,0.6002725424728556,0.7093875231324954,0.8329492699309191,0.5446304590559751,0.7332423033841149,0.7152785097230314,0.8084821197006978,0.6534080035227956,0
0.13206884332056054,0.25607517344139225,0.23903058438874136,0.1792392660783867,0.36043816185770566,0.4812530439524878,0.45065389710339526,0.17689417424736015,0.24519171186252559,0.21435678132189678,0
0.750244006256378,0.968654293436512,0.9049366198972957,0.5670791785114058,0.8571887866430976,0.632308629624974,0.8639356844951943,0.7972473601635676,0.7647348094683251,0.6754068888766416,0
0.044457949883601904,0.2815621801905273,0.37047758410582965,0.2638199702566464,0.31841537297826983,0.5659315250651211,0.11998955260016951,0.475454004991625,0.3198939409359761,0.33726923527612107,0
0.40524770750260597,0.48229291613541536,0.29741402982579845,0.4430748904916192,0.45142863870347527,0.3207268598306221,0.08413724568424362,0.04104487242639586,0.5446899372967728,0.479156638853788,0
0.9231480860462536,0.5576831369083042,0.728701035743588,0.8593322643889919,0.7916609468070168,0.6109324701333908,1.0,0.5281040745886618,0.4836882263522121,0.5423636094660081,0
0.6311203111020205,0.7231871687225331,0.6966441124732363,0.5627050458076313,0.7955735933546242,0.8463209200549981,0.6381238603073057,0.5298549321997171,0.519246403305424,0.6822492114554904,0
0.9052532640969191,0.8113507706329531,0.7442350470848729,0.6756378680550434,0.702502450179884,0.5673114081106774,0.9409923025738048,0.5806900679964164,0.43235413433945,0.7539233278361362,0
0.24446936038790834,0.23379858930353978,0.07229402292724148,0.3469229813296781,0.26709540399959586,0.3767494672484761,0.11953075218896929,0.17105149186609858,0.3702762041076991,0.4896592863717079,0
0.7727958689115765,0.7926210903733804,0.9509330993536314,0.8396328198766578,0.7954705154189516,0.757950247477508,0.7490558223549546,0.8292761767556822,0.7519421605520158,0.7651446822762438,0
0.1321976457856751,0.11180762492191212,0.31445654841711135,0.26384269377018743,0.16565931608154946,0.3256158818147186,0.4038471135505629,0.40504302544688503,0.4992336142962244,0.11419077044314142,0
0.7723222609815852,0.7343735001076247,0.71793093617224,0.7047847314904792,0.7523916513578502,0.6097914004186752,0.9241564674895661,0.6554206052048257,0.5426033260953418,0.5186205063755288,0
1.0,0.6083494698697544,0.8209909894082001,0.9307191238259093,0.7124464026761287,0.7014222273174315,0.9297918412943472,0.8354476517055773,0.9024707788951267,0.5829418554369336,0
0.21101639134014638,0.3215519340834607,0.25050557066055973,0.19451728889426784,0.08994097551044415,0.5670728246727077,0.2544071361841027,0.4420914525190229,0.20274537602721712,0.1960875731920326,0
0.00894805767139805,0.07405843980775503,0.17518629087525844,0.21220794020723047,0.3309878934465866,0.1968163466575787,0.13520928223276915,0.16004881196912302,0.20592257826655455,0.4662743580579797,0
0.7656875115352263,0.8376431944270586,0.6259575403818516,0.577190747825807,0.5636806369404681,0.5326247443426311,0.9879966332151511,0.6350533010292652,0.7589690517937852,0.5964708829293537,0
0.8078189317483013,0.5829467937934014,0.722385575826954,0.7368474234846171,1.0,0.7288128111906156,0.7012416694774948,0.7286042792256862,0.848168013488875,0.8683407404362232,0
0.8735834083730943,0.5764485363806255,0.8854101725803319,0.733358156063417,0.7033348355162493,0.8092726761809561,0.7141303743816083,0.652881650236244,0.830151422740983,0.7336863498607898,0
0.5233164386085208,0.2657310244532878,0.5598051985518907,0.4217876447957618,0.4327822138024809,0.3996181976951535,0.02230296437802764,0.04693692895089699,0.40779397744162377,0.43907057609210154,0
0.9265299421174972,0.5319990019878625,0.9054761092227499,0.675786970967491,0.5295544089333277,0.5345722263088131,0.8709117005018594,0.7267144486325137,0.4828570760954469,0.5492643899953141,0
0.5431964053802186,0.6149857259895051,0.522346465150938,0.0,0.6757117986399443,0.16097326211087443,0.26955571355459795,0.13218811467530195,0.4303628404217797,0.049593771067260456,0
0.8162469315667237,0.6826339166094578,0.7378259144891322,0.8125146113666155,0.8541923188409668,0.8458775178196838,0.765033050364633,0.8844014602557501,0.8721997521708518,0.7228338127194565,0
0.19905349455902616,0.387731630763211,0.2749391554783545,0.4736212605521836,0.18119780554777604,0.5032740459490485,0.5076503886437456,0.24242012563354318,0.2648963973465326,0.3823747459431261,0
0.7295464454548202,0.6230670743027287,0.90475072245915,0.9516029845729007,0.8006922442243772,0.8438760808280633,0.6521000045313874,0.7901742892045012,0.6930751323946105,0.728684551956038,0
0.4972027283977366,0.4505809527399158,0.5880623262879703,0.5000677345639697,0.49304288418631936,0.4031870149512032,0.06725744648856767,0.08254346539808798,0.5151550942475165,0.4748171409629206,0
0.29845274876784716,0.1841725752433056,0.3118365539007641,0.022934126803039384,0.08849457841647249,0.4426612170065354,0.3265832353452348,0.43524216142564953,0.14966014921069282,0.13736652052174775,0
0.2696649570469762,0.2729016858896738,0.1931589456890756,0.3624980551171396,0.4793145807709382,0.3078153488531959,0.22156766387819224,0.38537265255823777,0.4295966350941833,0.37241369025356447,0
0.25290127161033543,0.282418980064964,0.4176884957868553,0.35470160234779713,0.3318522280951906,0.2844185765494073,0.520225229571476,0.47166210187337626,0.47799857535376405,0.4868282208004371,0
0.0685155706809198,0.26626365733215945,0.15142442370078074,0.2231216525505193,0.05373751542420338,0.03753830701652128,0.31396279029471014,0.2689462171526109,0.35919770767832676,0.3233301250537973,0
0.8166818739724179,0.6641301303130231,0.735797876197761,0.8984479680396557,0.7929640394098024,0.6788731555368063,0.6619153983998664,0.657323555871629,0.6322461911491487,0.8752387494016018,0
0.16395022052589323,0.1434329093257893,0.3593426608964173,0.059793070042929455,0.3750144376859546,0.4705954455066188,0.27851732471641066,0.37376723887966185,0.31010142801699647,0.41728057703405425,1
0.4906620932597824,0.6460152346919966,0.31879748727376656,0.3665215442152312,0.3071567304597995,0.4065631595654464,0.1613049848655779,0.223921652338256,0.45929150090069437,0.49335978194650754,0
0.546342795678827,0.48909575603638417,0.4822415890833021,0.3774180021443949,0.36097654550343494,0.5482254762757743,0.20031173521832454,0.07066218757056196,0.4371972603565981,0.3100498641425276,0
0.7922014788218122,0.5181926980393676,0.7453086053910603,0.8455021726318857,0.9764262092013745,0.7422133002812352,0.690330984664737,0.7991758599713544,0.7239334769338498,0.9661662163336638,0
0.13747359483664257,0.08187338111732524,0.244708915241328,0.24621746348288695,0.2846690046901721,0.16065969424956256,0.3931973708048524,0.2006570276775162,0.44741100721298305,0.26584619307257773,0
0.9358642652942684,0.8007352442117524,0.784565877459754,0.8537566599418474,0.9638553261643841,0.7277789941938044,0.6632902980487234,0.7430203725766058,0.8424554606701815,0.9323615560795186,0
0.07138665489363455,0.3851504438705851,0.21245989111544494,0.23073283301556607,0.40124452781350045,0.3911252632532153,0.5702831317005093,0.41741411796741745,0.4176362476525456,0.33240556810597166,1
0.005417072726882501,0.3769949789239795,0.16372895547437513,0.28427867209069313,0.3688621477275774,0.3139180926081968,0.24436509343558338,0.18224747757096596,0.17400846464121372,0.48452787060575114,0
0.5723935674004696,0.45947048409101515,0.5427237639060164,0.10483968883310399,0.5916021487353549,0.17664304669790504,0.36383719611573956,0.012080377241200445,0.6592793222368498,0.21556771868310215,0
